ncbiID	fullName	rank	parentID
5854	Plasmodium reichenowi	species	418107
59463	Myotis lucifugus	species	9434
1699524	Eucalypteae	tribe	1699513
33208	Metazoa	kingdom	33154
192875	Capsaspora owczarzaki	species	192874
241425	Crinalium epipsammum	species	241421
387662	Candidatus Carsonella ruddii PV	norank	114186
4575	Zea	genus	1648029
1890464	Chroococcaceae	family	1118
85681	Citrus clementina	species	2706
7737	Branchiostoma	genus	7736
91836	malvids	norank	71275
167546	Prochlorococcus marinus str. MIT 9301	norank	1219
265318	Cyanidiales	order	2797
2236	Halobacteriaceae	family	2235
548649	Dothidotthia symphoricarpi	species	548651
9363	Erinaceidae	family	9362
9392	Scandentia	order	314146
114524	Saccharomyces kudriavzevii	species	4930
9362	Insectivora	order	314145
6447	Mollusca	phylum	1206795
6181	Schistosoma	genus	31245
1437201	Pentapetalae	norank	91827
220671	Leptosphaeria maculans complex	norank	5021
7209	Loa loa	species	7208
27970	Enterocytozoonidae	family	6032
1593277	Onygenales incertae sedis	norank	33183
5103	Ascosphaeraceae	family	33183
7245	Drosophila yakuba	species	32351
162474	Malasseziales	order	1538075
242508	Dothistroma	genus	93133
314146	Euarchontoglires	superorder	1437010
1046	Chromatiaceae	family	135613
7756	Petromyzon	genus	7746
766764	Debaryomycetaceae	family	4892
1173263	Synechococcus sp. PCC 7502	species	1129
55193	Malassezia	genus	742845
2225	Methanococcoides	genus	2206
5267	Ustilaginales	order	5257
7895	Coelacanthidae	family	7894
5204	Basidiomycota	phylum	451864
2257	Natronomonas pharaonis	species	63743
1297	Deinococcus-Thermus	phylum	1783272
44474	Pleurocapsa	genus	1890500
665912	Bipolaris sorokiniana ND90Pr	norank	45130
5016	Bipolaris maydis	species	33194
3754	Prunus	genus	721805
99883	Tetraodon nigroviridis	species	47144
183925	Methanobacteria	class	28890
9258	Ornithorhynchus anatinus	species	9257
9498	Cebidae	family	9479
91835	fabids	norank	71275
292566	Dactylococcopsis salina	species	13034
38574	Leishmania donovani species complex	speciesgroup	38568
2287	Sulfolobus solfataricus	species	2284
136845	Pseudomonas putida group	speciesgroup	286
3052	Chlamydomonas	genus	3051
1489872	Percomorphaceae	norank	123369
337730	Marmotini	tribe	337726
8826	Anseriformes	order	1549675
40674	Mammalia	class	32524
5197	Lecanorales	order	388435
117187	Fusarium verticillioides	species	171627
85819	Phthiraptera	order	1930602
877559	Thecamonas	genus	172820
164328	Phytophthora ramorum	species	4783
204428	Chlamydiae	phylum	1783257
1298	Deinococcus	genus	183710
497726	Nitrososphaera	genus	1033997
41891	Coccomyxa	genus	35472
114186	Candidatus Carsonella ruddii	species	114185
703505	Patellaria	genus	37883
33825	Peniculida	order	6020
6412	Helobdella robusta	species	6411
36911	Clavispora lusitaniae	species	36910
29875	Trichoderma virens	species	5543
469895	Microsporidia incertae sedis	norank	6029
6340	Annelida	phylum	1206795
3214	Bryopsida	class	404260
40127	Neurospora tetrasperma	species	5140
777	Coxiella burnetii	species	776
5217	Tremella mesenterica	species	105767
543769	Rhizaria	norank	2759
451871	Eurotiomycetidae	subclass	147545
201174	Actinobacteria	phylum	1783272
23513	Rutaceae	family	41937
28256	Halomonadaceae	family	135619
69676	Lottiidae	family	216260
135651	Caenorhabditis brenneri	species	6237
33188	Uncinocarpus reesii	species	33187
1280412	Conoidasida	norank	5794
49274	Lycopersicon	subgenus	4107
5810	Toxoplasma	genus	5809
30538	Vicugna pacos	species	30539
30608	Microcebus murinus	species	13149
42742	Gelatoporia subvermispora	species	98757
1890426	Synechococcaceae	family	1890424
744530	Dissoconiaceae	family	134362
683158	Didymellaceae	family	715340
39700	Trypanozoon	subgenus	5690
7746	Petromyzontidae	family	7745
3655	Cucumis	genus	1003877
100474	Batrachochytrium	genus	1142503
105767	Tremella	genus	5215
2233	Archaeoglobus	genus	2232
32049	Synechococcus sp. PCC 7002	species	1129
2269	Thermofilum pendens	species	2268
8364	Xenopus tropicalis	species	8363
2763	Rhodophyta	norank	2759
147570	Myriangium duriaei	species	147569
188786	Thermaceae	family	68933
4554	Setaria	genus	1293361
32519	Ostariophysi	norank	186634
7524	Hemiptera	order	33342
211165	Chlorogloeopsis fritschii PCC 6912	norank	1124
574566	Coccomyxa subellipsoidea C-169	norank	248742
981071	Brassiceae	tribe	3700
713887	Candidatus Atelocyanobacterium thalassa	species	1453359
1890429	Acaryochloridaceae	family	1890424
10116	Rattus norvegicus	species	10114
32335	virilis group	speciesgroup	32281
2879	Ectocarpus	genus	2878
5198	Cladoniaceae	family	157822
32054	Calothrix parietina	species	1186
264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	norank	120045
1161	Nostocales	order	1117
5863	Piroplasmida	norank	422676
7898	Actinopterygii	superclass	117571
404260	Bryophytina	norank	3208
213483	Bdellovibrionaceae	family	213481
32594	Babesiidae	family	5863
1728959	Aurantioideae	subfamily	23513
413404	Candidatus Ruthia magnifica str. Cm (Calyptogena magnifica)	norank	386487
256003	Heterobasidion annosum species complex	norank	13562
4447	Liliopsida	class	1437183
245561	Acidomyces	genus	159987
5671	Leishmania infantum	species	38574
118969	Legionellales	order	1236
4929	Meyerozyma guilliermondii	species	766728
5332	Schizophyllaceae	family	5338
74547	Prochlorococcus marinus str. MIT 9313	norank	1219
76892	Caulobacteraceae	family	204458
147370	PACMAD clade	norank	4479
452342	Russulales	order	355688
29175	Neospora	genus	5809
1437010	Boreoeutheria	norank	9347
5346	Coprinopsis cinerea	species	184431
7208	Loa	genus	6296
497727	Candidatus Nitrososphaera gargensis	species	497726
4897	Schizosaccharomyces japonicus	species	4895
9434	Myotis	genus	9431
316279	Synechococcus sp. CC9902	species	1129
2231	Archaeoglobales	order	183980
2759	Eukaryota	superkingdom	131567
59689	Arabidopsis lyrata	species	3701
422676	Aconoidasida	class	5794
147380	Oryzeae	tribe	147367
271823	Trypethelium	genus	271822
38749	Phaeodactylaceae	family	38748
2830	Haptophyceae	norank	2759
5875	Theileria parva	species	5873
115784	Phaffomycetaceae	family	4892
43786	Culicomorpha	infraorder	7148
206389	Rhodocyclales	order	28216
13035	Dactylococcopsis salina PCC 8305	norank	292566
43817	Culicinae	subfamily	7157
38609	Diprotodontia	order	9263
310453	Neofusicoccum parvum	species	407951
227387	Thermodesulfobiaceae	family	68295
9370	Echinops	genus	176113
71527	Tenebrionoidea	superfamily	41088
1206794	Ecdysozoa	norank	33317
7088	Lepidoptera	order	85604
45157	Cyanidioschyzon merolae	species	45156
9256	Ornithorhynchidae	family	9255
1131492	Aspergillaceae	family	5042
280463	Emiliania huxleyi CCMP1516	norank	2903
5234	Tremellales	order	155616
4107	Solanum	genus	424574
83333	Escherichia coli K-12	norank	562
9526	Catarrhini	parvorder	314293
69675	Patellogastropoda	norank	6448
155892	Caulobacter vibrioides	species	75
8089	Oryzias	genus	8088
872	Desulfovibrio	genus	194924
5765	Vahlkampfiidae	family	41165
5116	Cryphonectria parasitica	species	5115
29001	Alternaria brassicicola	species	5598
200643	Bacteroidia	class	976
9989	Rodentia	order	314147
107463	Xanthoria parietina	species	88741
28781	Adrianichthyoidei	suborder	76071
2208	Methanosarcina barkeri	species	2207
188787	Deinococci	class	1297
191494	Conexibacter	genus	320583
121222	Pediculus	genus	121221
313602	unclassified Flavobacteriales	norank	200644
5036	Histoplasma	genus	299071
379584	Caniformia	suborder	33554
1644056	Haloferacaceae	family	1644055
727	Haemophilus influenzae	species	724
32525	Theria	norank	40674
4734	commelinids	subclass	1437197
5061	Aspergillus niger	species	5052
715298	Lentitheciaceae	family	1255046
1218	Prochlorococcus	genus	1213
42461	Opisthokonta incertae sedis	norank	33154
654221	mitosporic Marasmiaceae	norank	654128
272242	Pteromalinae	subfamily	7423
6656	Arthropoda	phylum	88770
69291	Gasterosteidae	family	1490020
813	Chlamydia trachomatis	species	810
1890436	Pseudanabaenaceae	family	1890424
221670	Cucurbitariaceae	family	715340
3885	Phaseolus vulgaris	species	3883
930089	Bipolaris zeicola 26-R-13	norank	5017
59930	Cyanobium gracile	species	167375
8509	Squamata	order	8504
4896	Schizosaccharomyces pombe	species	4895
1186	Calothrix	genus	1185
40420	Bondarzewiaceae	family	452342
407951	Neofusicoccum	genus	45131
6665	Cladocera	suborder	84337
103690	Nostoc sp. PCC 7120	species	1177
5550	Trichophyton	genus	34384
88741	Xanthoria	genus	1301143
4004	Linaceae	family	3646
5794	Apicomplexa	phylum	33630
27974	Nosematidae	family	6032
9789	Equus	genus	9788
237895	Cryptosporidium hominis	species	5806
9254	Prototheria	norank	40674
394221	Maricaulis maris MCS10	norank	74318
1709381	Baudoinia panamericana	species	483074
368408	Thermofilum pendens Hrk 5	norank	2269
36910	Clavispora	genus	27319
241421	Crinalium	genus	1892255
7675	Echinoida	order	7674
42254	Sorex araneus	species	9379
517	Bordetella	genus	506
28983	Sclerotiniaceae	family	5178
5017	Bipolaris zeicola	species	33194
9685	Felis catus	species	9682
69014	Thermococcus kodakarensis KOD1	norank	311400
7260	Drosophila willistoni	species	32367
33184	Onygenaceae	family	33183
1783270	FCB group	norank	2
1117	Cyanobacteria	phylum	1798711
33836	Coscinodiscophyceae	class	2836
160034	Zopfia	genus	160033
504493	Hawaiian Drosophila	norank	7215
498845	Candidatus Korarchaeum	genus	51967
35720	Thielavia terrestris	species	35719
641892	Candidatus Sulcia muelleri DMIN	norank	336810
7222	Drosophila grimshawi	species	32378
5185	Pezizales	order	147549
271822	Trypetheliaceae	family	714581
469383	Conexibacter woesei DSM 14684	norank	191495
33013	Clavibacter michiganensis subsp. michiganensis	subspecies	28447
85929	Sphaerulina musiva	species	237179
10139	Caviidae	family	33550
123365	Neoteleostei	norank	1489388
5502	Curvularia	genus	28556
31033	Takifugu rubripes	species	31032
91561	Cetartiodactyla	norank	314145
37093	Tetrahymenina	norank	31277
264462	Bdellovibrio bacteriovorus HD100	norank	959
1255046	Massarineae	suborder	92860
3750	Malus domestica	species	3749
9986	Oryctolagus cuniculus	species	9984
6274	Spirurida	order	119089
100019	Didymella exigua	species	55170
172820	Apusomonadidae	family	554296
2246	Haloferax volcanii	species	2251
102231	Gloeocapsa	genus	1890464
186625	Clupeocephala	norank	1489341
292415	Thiobacillus denitrificans ATCC 25259	norank	36861
43773	Syntrophus	genus	213468
5540	Thermomyces	genus	28568
7165	Anopheles gambiae	species	44542
5302	Agaricomycotina	subphylum	5204
1152	Pseudanabaena	genus	1890436
232080	Fusarium solani species complex	norank	5506
117743	Flavobacteriia	class	976
98038	Eutrema halophilum	species	98005
311790	Afrotheria	superorder	9347
9976	Ochotonidae	family	9975
1219	Prochlorococcus marinus	species	1218
7424	Nasonia	genus	272242
2880	Ectocarpus siliculosus	species	2879
2206	Methanosarcinaceae	family	94695
977863	Curvularia lunata m118	norank	5503
766733	Scheffersomyces	genus	766764
715989	sordariomyceta	norank	716546
34735	Apoidea	superfamily	7434
7220	Drosophila erecta	species	32351
4783	Phytophthora	genus	4776
27337	Verticillium dahliae	species	1036719
4769	Saprolegnia	genus	4764
6843	Chelicerata	subphylum	6656
147554	Schizosaccharomycetes	class	451866
35719	Thielavia	genus	35718
426418	Pyrenophora tritici-repentis Pt-1C-BFP	norank	45151
227508	Megalonychidae	family	948953
5782	Dictyostelium	genus	33083
235880	Acalypheae	tribe	235629
35493	Streptophyta	phylum	33090
184208	Psathyrellaceae	family	5338
10141	Cavia porcellus	species	10140
27291	Saccharomyces paradoxus	species	4930
338190	Nitrosopumilaceae	family	31932
102235	Cyanobacterium stanieri	species	102234
248742	Coccomyxa subellipsoidea	species	41891
3071	Chlorella	genus	35461
881	Desulfovibrio vulgaris	species	872
160233	Ignicoccus hospitalis	species	54258
8287	Sarcopterygii	norank	117571
178475	Niphatidae	family	6049
651142	unclassified Thaumarchaeota	norank	651137
1489913	Atherinomorphae	superorder	1489908
993615	Vittaforma corneae ATCC 50505	norank	42399
5543	Trichoderma	genus	5129
1525212	Bathycoccaceae	family	13792
482564	Oscillatoria nigro-viridis	species	1158
2850	Phaeodactylum tricornutum	species	2849
45307	Melanommataceae	family	92860
4830	Mucor	genus	34489
45132	Botryosphaeria	genus	45131
1329912	Episquamata	norank	1329950
155619	Agaricomycetes	class	5302
3883	Phaseolus	genus	163735
3215	Funariales	order	114656
4155	Erythranthe guttata	species	1502711
9379	Sorex	genus	183663
360105	Campylobacter curvus 525.92	norank	200
1183400	Agrobacterium tumefaciens complex	speciesgroup	357
948950	Pilosa	order	9348
810	Chlamydia	genus	1113537
15367	Brachypodium	genus	147385
1892252	Microcoleaceae	family	1150
97479	Pyrenophora teres f. teres	forma	53485
142554	Prochlorococcus marinus subsp. marinus	subspecies	1219
2258	Thermococcales	order	183968
29882	Laccaria	genus	5351
100043	Pleomassaria	genus	85915
1033996	Nitrososphaerales	order	1643678
13684	Parastagonospora nodorum	species	1351751
187420	Methanothermobacter thermautotrophicus str. Delta H	norank	145262
111781	Leptolyngbya sp. PCC 7376	species	47251
89593	Craniata	subphylum	7711
184431	Coprinopsis	genus	184208
6125	Scleractinia	order	6102
40384	Aspergillus kawachii	species	5052
13642	Polysphondylium pallidum	species	13641
55170	Didymella	genus	683158
6668	Daphnia	genus	77658
27319	Metschnikowiaceae	family	4892
3027	Cryptophyta	class	2759
7157	Culicidae	family	41827
5178	Helotiales	order	147548
7244	Drosophila virilis	species	32335
9812	Procavia	genus	9811
9358	Choloepus hoffmanni	species	9357
9822	Sus	genus	9821
198346	Candidatus Baumannia	norank	118884
216260	Lottioidea	superfamily	69675
59920	Prochlorococcus marinus str. NATL2A	norank	1219
46877	Drosophilini	tribe	43845
33385	Aphidoidea	superfamily	143961
32341	Sophophora	subgenus	7215
160035	Zopfia rhizophila	species	160034
215467	Sphaerulina populicola	species	237179
321327	Synechococcus sp. JA-3-3Ab	species	1129
245562	Acidomyces richmondensis	species	245561
311400	Thermococcus kodakarensis	species	2263
388435	Lecanoromycetidae	subclass	1520881
1437197	Petrosaviidae	norank	4447
376917	Lorisiformes	infraorder	376911
34479	Spizellomycetaceae	family	34478
171549	Bacteroidales	order	200643
123757	Astrocoeniina	suborder	6125
7158	Aedes	genus	1056966
34392	Microsporum	genus	34384
110662	Synechococcus sp. CC9605	species	1129
40302	Nosema ceranae	species	27977
118884	unclassified Gammaproteobacteria	norank	1236
135620	Oceanospirillaceae	family	135619
4934	Lachancea kluyveri	species	300275
3745	Rosaceae	family	3744
1028384	Glomerellales	order	222543
7718	Ciona	genus	7717
395590	Zasmidium	genus	93133
100025	Hysteriaceae	family	191554
33213	Bilateria	norank	6072
205948	Cenarchaeales	order	651137
91834	rosids incertae sedis	norank	71275
589342	Pyrenomonadales	order	3027
5037	Histoplasma capsulatum	species	5036
121221	Pediculidae	family	30005
35786	Coprothermobacter proteolyticus	species	68335
145262	Methanothermobacter thermautotrophicus	species	145260
114525	Saccharomyces mikatae	species	4930
451435	Chytridiomycetes	class	4761
88646	Teloschistaceae	family	1302176
34907	Trionychidae	family	1579275
5500	Coccidioides	genus	1593277
32046	Synechococcus elongatus	species	1129
5890	Tetrahymena	genus	291294
4924	Scheffersomyces stipitis	species	766733
2902	Emiliania	genus	418966
30005	Anoplura	suborder	85819
4070	Solanaceae	family	4069
548648	Dothidotthiaceae	family	92860
5338	Agaricales	order	452333
29197	Chlorarachniophyceae	norank	136419
1890422	Gloeobacteraceae	family	307595
3042	Chlamydomonadales	order	3166
497965	Cyanothece sp. PCC 7822	species	43988
29883	Laccaria bicolor	species	29882
2302	Thermoplasma	genus	46659
9821	Suidae	family	35497
13149	Microcebus	genus	30615
7713	Ascidiacea	class	7712
32351	melanogaster subgroup	speciessubgroup	32346
301223	unclassified Cryptophyta	norank	3027
4006	Linum usitatissimum	species	4005
1541743	Candidatus Ruthia	genus	32036
28447	Clavibacter michiganensis	species	1573
55528	Guillardia	genus	589343
5865	Babesia bovis	species	5864
718229	Sporormia fimetaria	species	45136
51511	Ciona savignyi	species	7718
36668	Formicidae	family	34725
40139	Dolichoderinae	subfamily	36668
959	Bdellovibrio bacteriovorus	species	958
196023	Aeromonas hydrophila subsp. hydrophila	subspecies	644
716546	leotiomyceta	norank	147538
83984	Methanocorpusculum labreanum	species	2192
1579275	Trionychia	norank	8464
88770	Panarthropoda	norank	1206794
46630	Picrophilaceae	family	2301
296587	Micromonas commoda	species	38832
204455	Rhodobacterales	order	28211
47144	Tetraodon	genus	31031
48302	grimshawi group	speciesgroup	48301
5333	Schizophyllum	genus	5332
186035	Fragilariopsis	genus	33852
333046	unclassified Bacteroidales	norank	171549
36913	Lodderomyces	genus	1535325
37611	Estrildidae	family	175121
7894	Coelacanthiformes	order	118072
36080	Mucor circinelloides	species	4830
3193	Embryophyta	norank	131221
44471	Microcoleus	genus	1892252
3699	Brassicales	order	91836
376913	Haplorrhini	suborder	9443
206349	Hydrogenophilaceae	family	119069
33154	Opisthokonta	norank	2759
70447	Ostreococcus	genus	1525212
9903	Bos	genus	27592
3603	Vitis	genus	3602
194924	Desulfovibrionaceae	family	213115
360115	Coxiella burnetii RSA 331	norank	777
4892	Saccharomycetales	order	4891
948951	Cingulata	order	9348
83485	Linepithema humile	species	83484
3987	Ricinus	genus	235880
3760	Prunus persica	species	3754
9780	Elephantidae	family	9779
10114	Rattus	genus	39107
8048	Gadus	genus	8045
5480	Candida parapsilosis	species	1535326
8825	Neognathae	superorder	8782
1150837	Didymella exigua CBS 183.55	norank	100019
376915	Lemuriformes	infraorder	376911
3983	Manihot esculenta	species	3982
13792	Mamiellales	order	1035538
1489922	Eupercaria	norank	1489872
269258	Nitratiruptor	genus	34035
1168546	Myriangium duriaei CBS 260.36	norank	147570
9348	Xenarthra	superorder	9347
183968	Thermococci	class	28890
3650	Cucurbitaceae	family	71239
31031	Tetraodontidae	family	32517
914	Nitrosomonas	genus	206379
171637	Maloideae	subfamily	3745
8830	Anatidae	family	8826
35472	Coccomyxaceae	family	75981
46234	Anabaena sp. 90	species	1163
104431	Obtectomera	norank	37567
6126	Acroporidae	family	123757
163742	Trifolieae	tribe	3814
162425	Aspergillus nidulans	species	5052
31277	Hymenostomatida	order	6020
112488	Dissoconium	genus	744530
2836	Bacillariophyta	phylum	33634
206350	Methylophilales	order	28216
1338369	Dipnotetrapodomorpha	norank	8287
55529	Guillardia theta	species	55528
703506	Patellaria atrata	species	703505
6238	Caenorhabditis briggsae	species	6237
3694	Populus trichocarpa	species	3689
5786	Dictyostelium purpureum	species	5782
1148	Synechocystis sp. PCC 6803	species	1142
7866	Callorhinchus	genus	7865
71139	Eucalyptus grandis	species	3932
63577	Trichoderma atroviride	species	5543
37569	Bombycoidea	superfamily	104431
2192	Methanocorpusculum	genus	88404
9544	Macaca mulatta	species	9539
197562	Pancrustacea	norank	197563
6102	Hexacorallia	subclass	6101
1003877	Benincaseae	tribe	3650
37347	Tupaia belangeri	species	9394
2207	Methanosarcina	genus	2206
75981	Trebouxiophyceae incertae sedis	norank	75966
9479	Platyrrhini	parvorder	314293
131221	Streptophytina	norank	35493
337687	Muroidea	norank	33553
6944	Ixodes	genus	426442
72294	Campylobacteraceae	family	213849
1165	Anabaena cylindrica	species	1163
39107	Murinae	subfamily	10066
5199	Cladonia	genus	5198
7029	Acyrthosiphon pisum	species	7028
45141	Cucurbitaria	genus	221670
4893	Saccharomycetaceae	family	4892
5819	Haemosporida	order	422676
5691	Trypanosoma brucei	species	39700
35554	Geobacter sulfurreducens	species	28231
301224	Cryptophyceae sp. RCC506	species	301223
9361	Dasypus novemcinctus	species	9360
3440	Ranunculaceae	family	41768
3068	Volvox carteri f. nagariensis	forma	3067
31181	Strongylocentrotidae	family	7675
27977	Nosema	genus	27974
3246	Selaginella	genus	3245
3702	Arabidopsis thaliana	species	3701
1892255	Gomontiellaceae	family	1150
82654	Pseudanabaena sp. PCC 7367	species	1152
35082	Cryptosporidiidae	family	423054
9265	Didelphidae	family	38605
380703	Aeromonas hydrophila subsp. hydrophila ATCC 7966	norank	196023
1173020	Chamaesiphon minutus PCC 6605	norank	1173032
545632	ananassae species complex	norank	32347
4776	Peronosporales	order	4762
3217	Physcomitrella	genus	3216
7041	Coleoptera	order	33392
451868	Pleosporomycetidae	subclass	147541
123366	Eurypterygia	norank	123365
9665	Mustela	genus	169418
5799	Eimeriidae	family	423054
88036	Selaginella moellendorffii	species	3246
195253	Synechococcus sp. PCC 6312	species	1129
10015	Heteromyidae	family	33553
49	Polyangiaceae	family	80812
5268	Ustilaginaceae	family	5267
1170562	Calothrix sp. PCC 6303	norank	32054
269084	Synechococcus elongatus PCC 6301	norank	32046
485	Neisseria gonorrhoeae	species	482
561	Escherichia	genus	543
272557	Aeropyrum pernix K1	norank	56636
9255	Monotremata	order	9254
31028	Tetraodontoidei	suborder	31022
140110	Nectria haematococca	species	232080
2281	Sulfolobales	order	183924
68525	delta/epsilon subdivisions	subphylum	1224
5022	Leptosphaeria maculans	species	220671
5215	Tremellaceae	family	5234
145260	Methanothermobacter	genus	2159
1892254	Oscillatoriaceae	family	1150
1639119	Plasmodiidae	family	5819
5262	Pucciniaceae	family	5258
3051	Chlamydomonadaceae	family	3042
32561	Sauria	norank	8457
1229	Nitrosococcus oceani	species	1227
2284	Sulfolobus	genus	118883
2849	Phaeodactylum	genus	38749
7863	Holocephali	subclass	7777
5503	Curvularia lunata	species	5502
588673	Solirubrobacterales	order	1497346
147549	Pezizomycetes	class	147538
1173025	Geitlerinema sp. PCC 7407	species	63132
63418	Trichophyton equinum	species	5550
6049	Haplosclerida	order	1779146
45156	Cyanidioschyzon	genus	265316
54258	Ignicoccus	genus	2272
54409	Pelagomonadales	order	35675
511995	Candidatus Azobacteroides pseudotrichonymphae genomovar. CFP2	norank	511435
53550	Culicini	tribe	43817
41666	Batrachia	superorder	8292
718219	Chlamydia trachomatis G/9301	norank	813
3659	Cucumis sativus	species	3655
45676	Myriangiales	order	451867
48301	grimshawi clade	norank	48384
6292	Wuchereria	genus	6296
